condition_id_norm,label,drug_set
MONDO:0005492,1,"['CHEBI:27373', 'CHEBI:6456', 'CHEBI:6762']"
UMLS:C0021564,1,"['CHEBI:27373', 'CHEBI:6456', 'CHEBI:6762']"
MONDO:0006004,1,"['CHEBI:27436', 'CHEBI:8389']"
CHEBI:18145,0,"['CHEBI:27470', 'CHEBI:28659']"
CHEBI:3311,0,"['CHEBI:27470', 'CHEBI:28659']"
HP:0002918,0,"['CHEBI:27470', 'CHEBI:28659']"
MONDO:0001166,0,"['CHEBI:27470', 'CHEBI:28659']"
MONDO:0001566,0,"['CHEBI:27470', 'CHEBI:28659']"
MONDO:0008171,0,"['CHEBI:27470', 'CHEBI:28659']"
MONDO:0018570,0,"['CHEBI:27470', 'CHEBI:28659']"
UBERON:0001008,0,"['CHEBI:27470', 'CHEBI:28659']"
UMLS:C0573813,0,"['CHEBI:27470', 'CHEBI:28659']"
MONDO:0010621,1,"['CHEBI:27470', 'CHEBI:31607']"
MONDO:0000755,1,"['CHEBI:27470', 'CHEBI:31607', 'CHEBI:8346']"
MONDO:0000755,1,"['CHEBI:27470', 'CHEBI:31608']"
UMLS:C1623040,1,"['CHEBI:27470', 'CHEBI:31608']"
HP:0100507,1,"['CHEBI:27470', 'CHEBI:75832']"
MONDO:0000755,1,"['CHEBI:27470', 'CHEBI:75832']"
MONDO:0001357,1,"['CHEBI:27470', 'CHEBI:75832']"
MONDO:0001860,1,"['CHEBI:27470', 'CHEBI:75832']"
MONDO:0002280,1,"['CHEBI:27470', 'CHEBI:75832']"
UMLS:C0240066,1,"['CHEBI:27470', 'CHEBI:75832']"
UMLS:C0522613,1,"['CHEBI:27470', 'CHEBI:75832']"
UMLS:C1623040,1,"['CHEBI:27470', 'CHEBI:75832']"
MONDO:0000755,1,"['CHEBI:27470', 'UNII:UM5219H89V']"
MONDO:0004271,1,"['CHEBI:27470', 'UNII:UM5219H89V']"
UMLS:C0240066,1,"['CHEBI:27470', 'UNII:UM5219H89V']"
UMLS:C1623040,1,"['CHEBI:27470', 'UNII:UM5219H89V']"
UMLS:C0342924,1,"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30808', 'CHEBI:49553', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']"
UMLS:C0342924,1,"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30808', 'CHEBI:49553', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']"
UMLS:C0342924,1,"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30812', 'CHEBI:49553', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']"
UMLS:C0342924,1,"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29708', 'CHEBI:31431', 'CHEBI:31608', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:7G09WJ8QIR']"
UMLS:C0342924,1,"['CHEBI:27568', 'CHEBI:29708', 'CHEBI:31431', 'CHEBI:8346', 'UNII:7G09WJ8QIR']"
MONDO:0001751,0,"['CHEBI:27568', 'CHEBI:30812']"
MONDO:0009380,0,"['CHEBI:27568', 'CHEBI:30812']"
NCIT:C26943,0,"['CHEBI:27568', 'CHEBI:30812']"
NCIT:C35607,0,"['CHEBI:27568', 'CHEBI:30812']"
MONDO:0002203,1,"['CHEBI:27594', 'CHEBI:29385', 'CHEBI:34914', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
NCIT:C78213,1,"['CHEBI:27594', 'CHEBI:29385', 'CHEBI:34914', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
CHEBI:31934,1,"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
MONDO:0002203,1,"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
MONDO:0004872,1,"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
NCIT:C78213,1,"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
UMLS:C0260146,1,"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']"
HP:0032155,1,"['CHEBI:27594', 'CHEBI:31498']"
HP:0033589,1,"['CHEBI:27594', 'CHEBI:31498']"
NCIT:C50550,1,"['CHEBI:27594', 'CHEBI:31498']"
NCIT:C78213,1,"['CHEBI:27594', 'CHEBI:31498']"
UMLS:C0001707,1,"['CHEBI:27594', 'CHEBI:31498']"
MONDO:0007186,1,"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913']"
MONDO:0001056,1,"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913', 'UNII:AV092KU4JH']"
MONDO:0003198,1,"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913', 'UNII:AV092KU4JH']"
MONDO:0007186,1,"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913', 'UNII:AV092KU4JH']"
NCIT:C50550,1,"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913', 'UNII:AV092KU4JH']"
NCIT:C78213,1,"['CHEBI:27594', 'CHEBI:6637', 'DRUGBANK:DB13913', 'UNII:AV092KU4JH']"
MONDO:0000004,1,"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']"
MONDO:0001684,1,"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']"
MONDO:0005281,1,"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']"
UMLS:C0267167,1,"['CHEBI:27594', 'CHEBI:81916', 'DRUGBANK:DB14016']"
MONDO:0005504,1,"['CHEBI:27607', 'CHEBI:383703']"
UMLS:C0006434,1,"['CHEBI:27607', 'CHEBI:383703']"
UMLS:C0021564,1,"['CHEBI:27607', 'CHEBI:383703']"
UMLS:C0043250,1,"['CHEBI:27607', 'CHEBI:383703']"
HP:0011885,0,"['CHEBI:27644', 'CHEBI:9667']"
MONDO:0002137,1,"['CHEBI:27644', 'CHEBI:9667']"
MONDO:0005608,0,"['CHEBI:27644', 'CHEBI:9667']"
MONDO:0006604,0,"['CHEBI:27644', 'CHEBI:9667']"
MONDO:0021948,0,"['CHEBI:27644', 'CHEBI:9667']"
MONDO:0024268,0,"['CHEBI:27644', 'CHEBI:9667']"
UMLS:C0037284,0,"['CHEBI:27644', 'CHEBI:9667']"
UMLS:C0948998,0,"['CHEBI:27644', 'CHEBI:9667']"
MONDO:0005709,1,"['CHEBI:27732', 'CHEBI:291342', 'CHEBI:46195', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:27732', 'CHEBI:291342', 'CHEBI:5855', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:27732', 'CHEBI:3561', 'CHEBI:46195', 'CHEBI:8093']"
MONDO:0005277,1,"['CHEBI:27732', 'CHEBI:3994', 'CHEBI:64318']"
HP:0012531,1,"['CHEBI:27732', 'CHEBI:43415']"
HP:0001945,1,"['CHEBI:27732', 'CHEBI:43415', 'CHEBI:46195']"
HP:0012531,1,"['CHEBI:27732', 'CHEBI:46195']"
MONDO:0000771,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']"
MONDO:0005324,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']"
MONDO:0005709,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']"
MONDO:0005812,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']"
HP:0001945,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:5855']"
HP:0012531,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:5855']"
HP:0001945,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:7476']"
HP:0012531,1,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:7476']"
HP:0001945,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
HP:0003326,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
HP:0100607,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
MONDO:0005709,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
MONDO:0005812,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
NCIT:C27003,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
NCIT:C3244,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
NCIT:C78640,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
UMLS:C0852402,1,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']"
HP:0012228,1,"['CHEBI:27732', 'CHEBI:49662', 'CHEBI:8435']"
UMLS:C1740836,1,"['CHEBI:27732', 'CHEBI:49662', 'CHEBI:8435']"
HP:0001945,1,"['CHEBI:27732', 'CHEBI:5855']"
HP:0012531,1,"['CHEBI:27732', 'CHEBI:5855']"
UMLS:C0042376,1,"['CHEBI:27732', 'CHEBI:64318']"
MONDO:0008015,1,"['CHEBI:27732', 'CHEBI:94848']"
HP:0001410,0,"['CHEBI:27882', 'CHEBI:29688']"
MONDO:0001106,0,"['CHEBI:27882', 'CHEBI:29688']"
MONDO:0005393,1,"['CHEBI:27882', 'CHEBI:8426']"
MONDO:0011962,1,"['CHEBI:27899', 'CHEBI:28748']"
MONDO:0002586,1,"['CHEBI:27899', 'CHEBI:28748', 'CHEBI:6888']"
UMLS:C0278498,1,"['CHEBI:27899', 'CHEBI:30863', 'CHEBI:31652', 'CHEBI:32188']"
MONDO:0024883,1,"['CHEBI:27899', 'CHEBI:31348', 'UNII:5384HK7574']"
MONDO:0005233,1,"['CHEBI:27899', 'CHEBI:45863']"
UMLS:C5400468,1,"['CHEBI:27899', 'CHEBI:45863']"
MONDO:0002974,1,"['CHEBI:27899', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']"
MONDO:0004992,1,"['CHEBI:27899', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']"
UMLS:C0278579,1,"['CHEBI:27899', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']"
MONDO:0005036,1,"['CHEBI:27899', 'CHEBI:46345', 'CHEBI:4672']"
MONDO:0010150,1,"['CHEBI:27899', 'CHEBI:46345', 'CHEBI:4672']"
MONDO:0024883,1,"['CHEBI:27899', 'CHEBI:46345', 'UNII:5384HK7574']"
UniProtKB:A0A8D1C1M1,1,"['CHEBI:27899', 'CHEBI:46345', 'UNII:5384HK7574']"
MONDO:0005233,1,"['CHEBI:27899', 'CHEBI:4672']"
UMLS:C0855068,1,"['CHEBI:27899', 'CHEBI:480999']"
UMLS:C0278726,1,"['CHEBI:27899', 'CHEBI:4911', 'UNII:28X28X9OKV']"
MONDO:0005233,1,"['CHEBI:27899', 'CHEBI:63616']"
MONDO:0056806,1,"['CHEBI:27899', 'CHEBI:63616']"
UniProtKB:O75175,1,"['CHEBI:27899', 'CHEBI:63616']"
MONDO:0002974,1,"['CHEBI:27899', 'CHEBI:63632']"
MONDO:0002307,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
MONDO:0002406,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
MONDO:0004926,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
MONDO:0005642,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
MONDO:0006668,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
MONDO:0006814,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
UMLS:C0015404,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
UMLS:C1096185,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
UMLS:C3805071,1,"['CHEBI:27902', 'CHEBI:3077', 'CHEBI:7470']"
MONDO:0005113,1,"['CHEBI:27902', 'CHEBI:6909', 'CHEBI:7915']"
MONDO:0005113,1,"['CHEBI:27902', 'CHEBI:6909', 'UNII:R3O80H60KX']"
MONDO:0001166,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
MONDO:0001786,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
MONDO:0004277,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
MONDO:0005280,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
MONDO:0006032,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
MONDO:0007019,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
MONDO:0100338,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
UMLS:C0851439,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
UMLS:C1142419,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
UMLS:C1610066,1,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']"
HP:0004724,1,"['CHEBI:27961', 'CHEBI:28093', 'CHEBI:35616', 'CHEBI:36612', 'CHEBI:36740', 'CHEBI:3830', 'CHEBI:50025']"
MONDO:0001270,1,"['CHEBI:27961', 'CHEBI:28093', 'CHEBI:35616', 'CHEBI:36612', 'CHEBI:36740', 'CHEBI:3830', 'CHEBI:50025']"
MONDO:0008171,1,"['CHEBI:27961', 'CHEBI:28093', 'CHEBI:35616', 'CHEBI:36612', 'CHEBI:36740', 'CHEBI:3830', 'CHEBI:50025']"
MONDO:0024647,1,"['CHEBI:27961', 'CHEBI:28093', 'CHEBI:35616', 'CHEBI:36612', 'CHEBI:36740', 'CHEBI:3830', 'CHEBI:50025']"
HP:0031245,1,"['CHEBI:27961', 'CHEBI:28591', 'CHEBI:36773']"
UMLS:C0948349,1,"['CHEBI:27961', 'CHEBI:28591', 'CHEBI:36773']"
HP:0002783,1,"['CHEBI:27974', 'DRUGBANK:DB15823']"
MONDO:0001433,1,"['CHEBI:27974', 'DRUGBANK:DB15823']"
MONDO:0002769,1,"['CHEBI:27974', 'DRUGBANK:DB15823']"
MONDO:0005316,1,"['CHEBI:27974', 'DRUGBANK:DB15823']"
RXCUI:1089111,1,"['CHEBI:27974', 'DRUGBANK:DB15823']"
UMLS:C0006852,1,"['CHEBI:27974', 'DRUGBANK:DB15823']"
MONDO:0006052,1,"['CHEBI:28077', 'CHEBI:45285', 'CHEBI:6030']"
MONDO:0100481,1,"['CHEBI:28077', 'CHEBI:45285', 'CHEBI:6030']"
UMLS:C0275959,1,"['CHEBI:28077', 'CHEBI:45285', 'CHEBI:6030']"
MONDO:0005683,1,"['CHEBI:28077', 'CHEBI:45924', 'CHEBI:9332']"
UMLS:C0275706,1,"['CHEBI:28077', 'CHEBI:4877', 'CHEBI:6030']"
MONDO:0040753,1,"['CHEBI:28077', 'CHEBI:6030']"
MONDO:0100481,1,"['CHEBI:28077', 'CHEBI:6030']"
UMLS:C4551678,1,"['CHEBI:28098', 'CHEBI:28674', 'CHEBI:3077']"
MONDO:0001947,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0003799,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0004577,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0006875,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0006876,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0015288,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0020944,0,"['CHEBI:28098', 'CHEBI:31415']"
MONDO:0020950,0,"['CHEBI:28098', 'CHEBI:31415']"
UMLS:C0015404,1,"['CHEBI:28098', 'CHEBI:31415']"
UMLS:C5818401,0,"['CHEBI:28098', 'CHEBI:31415']"
CHEBI:17855,1,"['CHEBI:28125', 'CHEBI:84883']"
UMLS:C0522060,1,"['CHEBI:28125', 'CHEBI:84883']"
MONDO:0002155,1,"['CHEBI:28177', 'CHEBI:28939']"
MONDO:0004979,1,"['CHEBI:28177', 'CHEBI:28939']"
MONDO:0005002,1,"['CHEBI:28177', 'CHEBI:28939']"
MONDO:0003781,1,"['CHEBI:28177', 'CHEBI:51209', 'CHEBI:5551']"
MONDO:0004979,1,"['CHEBI:28177', 'CHEBI:51209', 'CHEBI:5551']"
MONDO:0004979,1,"['CHEBI:28177', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0003781,1,"['CHEBI:28177', 'CHEBI:5551']"
MONDO:0004979,1,"['CHEBI:28177', 'CHEBI:5551']"
MONDO:0005002,1,"['CHEBI:28177', 'CHEBI:5551']"
MONDO:0001358,1,"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']"
MONDO:0003781,1,"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']"
MONDO:0004979,1,"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']"
UMLS:C4728126,1,"['CHEBI:28241', 'DRUGBANK:DB13913']"
UMLS:C0475858,1,"['CHEBI:28304', 'CHEBI:35176']"
UMLS:C0520962,1,"['CHEBI:28304', 'CHEBI:35176']"
UMLS:C0853619,1,"['CHEBI:28304', 'CHEBI:35176']"
MONDO:0001356,1,"['CHEBI:28364', 'UNII:UM5219H89V']"
MONDO:0005062,1,"['CHEBI:28445', 'CHEBI:28680', 'CHEBI:3423', 'CHEBI:4027', 'CHEBI:41977', 'CHEBI:44185', 'CHEBI:44423', 'CHEBI:8382', 'CHEBI:9555']"
MONDO:0018905,1,"['CHEBI:28445', 'CHEBI:28748', 'CHEBI:4027', 'CHEBI:8382', 'PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']"
MONDO:0018905,1,"['CHEBI:28445', 'CHEBI:28748', 'CHEBI:4027', 'CHEBI:8382', 'UNII:4F4X42SYQ6']"
UMLS:C0153792,1,"['CHEBI:28445', 'CHEBI:28925', 'CHEBI:71417', 'CHEBI:8382']"
UMLS:C0677954,1,"['CHEBI:28445', 'CHEBI:28925', 'CHEBI:71417', 'CHEBI:8382']"
UMLS:C0855068,1,"['CHEBI:28445', 'PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']"
MONDO:0005044,1,"['CHEBI:28487', 'CHEBI:59912', 'CHEBI:94521']"
MONDO:0005044,1,"['CHEBI:28487', 'CHEBI:8327']"
HP:0001410,0,"['CHEBI:28527', 'CHEBI:9765']"
MONDO:0001531,0,"['CHEBI:28527', 'CHEBI:9765']"
MONDO:0017123,0,"['CHEBI:28527', 'CHEBI:9765']"
HP:0007379,1,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']"
MONDO:0002800,1,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']"
MONDO:0005578,1,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']"
MONDO:0018078,1,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']"
UMLS:C3263723,1,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']"
NCIT:C92716,1,"['CHEBI:28544', 'CHEBI:4551', 'CHEBI:77733']"
MONDO:0005009,1,"['CHEBI:28544', 'CHEBI:5778', 'CHEBI:9241']"
MONDO:0001752,1,"['CHEBI:28591', 'CHEBI:4917']"
CHEBI:18145,0,"['CHEBI:28659', 'CHEBI:28659']"
CHEBI:3311,0,"['CHEBI:28659', 'CHEBI:28659']"
HP:0002918,0,"['CHEBI:28659', 'CHEBI:28659']"
MONDO:0001166,0,"['CHEBI:28659', 'CHEBI:28659']"
MONDO:0001566,0,"['CHEBI:28659', 'CHEBI:28659']"
MONDO:0008171,0,"['CHEBI:28659', 'CHEBI:28659']"
MONDO:0018570,0,"['CHEBI:28659', 'CHEBI:28659']"
UBERON:0001008,0,"['CHEBI:28659', 'CHEBI:28659']"
UMLS:C0573813,0,"['CHEBI:28659', 'CHEBI:28659']"
CHEBI:18145,0,"['CHEBI:28659', 'CHEBI:28694']"
CHEBI:3311,0,"['CHEBI:28659', 'CHEBI:28694']"
HP:0002918,0,"['CHEBI:28659', 'CHEBI:28694']"
MONDO:0001166,0,"['CHEBI:28659', 'CHEBI:28694']"
MONDO:0001566,0,"['CHEBI:28659', 'CHEBI:28694']"
MONDO:0008171,0,"['CHEBI:28659', 'CHEBI:28694']"
MONDO:0018570,0,"['CHEBI:28659', 'CHEBI:28694']"
UBERON:0001008,0,"['CHEBI:28659', 'CHEBI:28694']"
UMLS:C0573813,0,"['CHEBI:28659', 'CHEBI:28694']"
CHEBI:18145,0,"['CHEBI:28659', 'CHEBI:28934']"
CHEBI:3311,0,"['CHEBI:28659', 'CHEBI:28934']"
HP:0002918,0,"['CHEBI:28659', 'CHEBI:28934']"
MONDO:0001166,0,"['CHEBI:28659', 'CHEBI:28934']"
MONDO:0001566,0,"['CHEBI:28659', 'CHEBI:28934']"
MONDO:0008171,0,"['CHEBI:28659', 'CHEBI:28934']"
MONDO:0018570,0,"['CHEBI:28659', 'CHEBI:28934']"
UBERON:0001008,0,"['CHEBI:28659', 'CHEBI:28934']"
UMLS:C0573813,0,"['CHEBI:28659', 'CHEBI:28934']"
CHEBI:18145,0,"['CHEBI:28659', 'CHEBI:29035']"
CHEBI:3311,0,"['CHEBI:28659', 'CHEBI:29035']"
HP:0002918,0,"['CHEBI:28659', 'CHEBI:29035']"
MONDO:0001166,0,"['CHEBI:28659', 'CHEBI:29035']"
MONDO:0001566,0,"['CHEBI:28659', 'CHEBI:29035']"
MONDO:0008171,0,"['CHEBI:28659', 'CHEBI:29035']"
MONDO:0018570,0,"['CHEBI:28659', 'CHEBI:29035']"
UBERON:0001008,0,"['CHEBI:28659', 'CHEBI:29035']"
UMLS:C0573813,0,"['CHEBI:28659', 'CHEBI:29035']"
CHEBI:18145,0,"['CHEBI:28659', 'CHEBI:7916']"
CHEBI:3311,0,"['CHEBI:28659', 'CHEBI:7916']"
HP:0002918,0,"['CHEBI:28659', 'CHEBI:7916']"
MONDO:0001166,0,"['CHEBI:28659', 'CHEBI:7916']"
MONDO:0001566,0,"['CHEBI:28659', 'CHEBI:7916']"
MONDO:0008171,0,"['CHEBI:28659', 'CHEBI:7916']"
MONDO:0018570,0,"['CHEBI:28659', 'CHEBI:7916']"
UBERON:0001008,0,"['CHEBI:28659', 'CHEBI:7916']"
UMLS:C0573813,0,"['CHEBI:28659', 'CHEBI:7916']"
HP:0033050,1,"['CHEBI:28669', 'CHEBI:34981', 'CHEBI:7507']"
MONDO:0001039,1,"['CHEBI:28669', 'CHEBI:34981', 'CHEBI:7507']"
MONDO:0002258,1,"['CHEBI:28669', 'CHEBI:34981', 'CHEBI:7507']"
MONDO:0006723,1,"['CHEBI:28669', 'CHEBI:34981', 'CHEBI:7507']"
HP:0020083,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
MONDO:0002237,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
MONDO:0002922,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
MONDO:0005230,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
MONDO:0006552,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
MONDO:0021340,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
UMLS:C0858739,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
UMLS:C1322253,1,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']"
MONDO:0004605,1,"['CHEBI:28669', 'CHEBI:74460', 'CHEBI:7507']"
MONDO:0011438,1,"['CHEBI:28669', 'CHEBI:74460', 'CHEBI:7507']"
UMLS:C0043241,1,"['CHEBI:28669', 'CHEBI:74460', 'CHEBI:7507']"
UMLS:C0043250,1,"['CHEBI:28669', 'CHEBI:74460', 'CHEBI:7507']"
CHEBI:15377,1,"['CHEBI:28669', 'CHEBI:7507']"
MONDO:0002237,1,"['CHEBI:28669', 'CHEBI:7507']"
MONDO:0003198,1,"['CHEBI:28669', 'CHEBI:7507']"
MONDO:0004795,1,"['CHEBI:28669', 'CHEBI:7507']"
MONDO:0005504,1,"['CHEBI:28669', 'CHEBI:7507']"
MONDO:0005898,1,"['CHEBI:28669', 'CHEBI:7507']"
MONDO:0006559,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C0006434,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C0038941,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C0043241,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C0406519,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C0858739,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C1322253,1,"['CHEBI:28669', 'CHEBI:7507']"
UMLS:C0015404,1,"['CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']"
MONDO:0020944,1,"['CHEBI:28669', 'CHEBI:8310']"
UMLS:C0851439,1,"['CHEBI:28669', 'CHEBI:8310']"
HP:0025337,1,"['CHEBI:28674', 'CHEBI:30742', 'CHEBI:34674', 'CHEBI:53248']"
MONDO:0006733,1,"['CHEBI:28674', 'CHEBI:30742', 'CHEBI:34674', 'CHEBI:53248']"
NCIT:C187286,1,"['CHEBI:28674', 'CHEBI:30742', 'CHEBI:34674', 'CHEBI:53248']"
MONDO:0005709,1,"['CHEBI:28674', 'CHEBI:3077']"
MONDO:0005961,1,"['CHEBI:28674', 'CHEBI:3077']"
MONDO:0011786,1,"['CHEBI:28674', 'CHEBI:3077']"
MONDO:0004785,1,"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']"
UMLS:C0271308,1,"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']"
UMLS:C0423884,1,"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']"
UMLS:C4285790,1,"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']"
HP:0030953,1,"['CHEBI:28674', 'CHEBI:31415']"
HP:0100534,1,"['CHEBI:28674', 'CHEBI:31415']"
MONDO:0001718,1,"['CHEBI:28674', 'CHEBI:31415']"
MONDO:0005642,1,"['CHEBI:28674', 'CHEBI:31415']"
MONDO:0019085,1,"['CHEBI:28674', 'CHEBI:31415']"
NCIT:C187286,1,"['CHEBI:28674', 'CHEBI:31415']"
HP:0100534,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0001055,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0001718,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0002307,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0003085,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0003799,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0004768,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0004926,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0005642,1,"['CHEBI:28674', 'CHEBI:31625']"
MONDO:0005844,1,"['CHEBI:28674', 'CHEBI:31625']"
NCIT:C3137,1,"['CHEBI:28674', 'CHEBI:31625']"
UMLS:C1096278,1,"['CHEBI:28674', 'CHEBI:31625']"
UMLS:C4551678,1,"['CHEBI:28674', 'CHEBI:31625']"
HP:0001742,1,"['CHEBI:28674', 'CHEBI:31990']"
MONDO:0005551,1,"['CHEBI:28674', 'CHEBI:31990']"
NCIT:C187286,1,"['CHEBI:28674', 'CHEBI:31990']"
