primary_drug_id_norm,secondary_drug_id_norm,condition_id_norm
['CHEBI:6413'],['CHEBI:85993'],NCIT:C15421
['CHEBI:6427'],['CHEBI:7627'],MONDO:0005133
['CHEBI:64312'],['UNII:19FUJ2C58T'],MONDO:0004975
['CHEBI:64318'],"['CHEBI:8069', 'DRUGBANK:DB13913']",NCIT:C3852
['CHEBI:6456'],['CHEBI:6888'],MONDO:0001786
['CHEBI:6456'],['CHEBI:6888'],MONDO:0001875
['CHEBI:6456'],['CHEBI:6888'],MONDO:0005578
['CHEBI:6456'],['CHEBI:6888'],UMLS:C3854487
['CHEBI:6456'],['CHEBI:7476'],UMLS:C0234251
['CHEBI:6456'],"['CHEBI:7507', 'CHEBI:8310']",HP:0000371
['CHEBI:6456'],"['CHEBI:7507', 'CHEBI:8310']",MONDO:0005441
['CHEBI:6456'],"['CHEBI:8093', 'CHEBI:9757']",UMLS:C0375731
['CHEBI:6456'],"['CHEBI:8378', 'UNII:X8XI70B5Z6']",HP:0000989
['CHEBI:6456'],"['CHEBI:8378', 'UNII:X8XI70B5Z6']",UMLS:C0006434
['CHEBI:6456'],['CHEBI:91780'],MONDO:0004872
['CHEBI:6456'],['CHEBI:9328'],MONDO:0004605
['CHEBI:6456'],['CHEBI:9328'],UMLS:C0006434
['CHEBI:6456'],['CHEBI:9328'],UMLS:C0851439
['CHEBI:64733'],['CHEBI:81862'],HP:0012405
['CHEBI:64733'],['CHEBI:81862'],MONDO:0002203
['CHEBI:64733'],['CHEBI:81862'],MONDO:0003019
['CHEBI:64733'],['CHEBI:81862'],MONDO:0003652
['CHEBI:64733'],['CHEBI:81862'],MONDO:0005265
['CHEBI:64733'],['CHEBI:81862'],MONDO:0008171
['CHEBI:64733'],['CHEBI:81862'],MONDO:0012819
['CHEBI:64733'],['CHEBI:81862'],MONDO:0024306
['CHEBI:64733'],['CHEBI:81862'],RXCUI:375804
['CHEBI:64733'],['CHEBI:81862'],UMLS:C1142367
['CHEBI:6504'],['CHEBI:70735'],MONDO:0024613
['CHEBI:6504'],['CHEBI:8707'],MONDO:0004985
['CHEBI:6504'],['CHEBI:8871'],HP:0100754
['CHEBI:6504'],['CHEBI:8871'],UMLS:C2937260
['CHEBI:6520'],['UNII:2S9ZZM9Q9V'],UMLS:C0242656
['CHEBI:6538'],"['CHEBI:73237', 'CHEBI:9449']",HP:0012735
['CHEBI:6538'],['CHEBI:8093'],HP:0001742
['CHEBI:6637'],['PUBCHEM.COMPOUND:139291139'],MONDO:0002203
['CHEBI:66899'],['CHEBI:9599'],MONDO:0006875
['CHEBI:66901'],['CHEBI:90951'],MONDO:0009061
['CHEBI:66901'],['UNII:8RW88Y506K'],MONDO:0009061
['CHEBI:66901'],['UNII:8RW88Y506K'],UniProtKB:A0A8D0UYS7
['CHEBI:66901'],"['UNII:8RW88Y506K', 'UNII:RRN67GMB0V']",MONDO:0009061
['CHEBI:66910'],['UNII:DPT0O3T46P'],MONDO:0002367
['CHEBI:66910'],['UNII:DPT0O3T46P'],MONDO:0005086
['CHEBI:66910'],['UNII:DPT0O3T46P'],UMLS:C5395609
['CHEBI:66910'],['UNII:KXG2PJ551I'],UMLS:C5395609
['CHEBI:66964'],['CHEBI:69478'],MONDO:0005301
['CHEBI:66964'],['CHEBI:69478'],UMLS:C0278139
['CHEBI:66964'],['CHEBI:69478'],UMLS:C0278140
['CHEBI:6715'],['CHEBI:8389'],MONDO:0001410
['CHEBI:6715'],['CHEBI:8389'],MONDO:0005298
['CHEBI:6715'],['CHEBI:8389'],UMLS:C5442256
['CHEBI:6717'],['CHEBI:7789'],HP:0100607
['CHEBI:6717'],['CHEBI:7789'],UMLS:C0278138
['CHEBI:6717'],['CHEBI:7789'],UMLS:C0278139
['CHEBI:6741'],['CHEBI:8875'],MONDO:0005475
['CHEBI:6741'],['CHEBI:8875'],MONDO:0100431
['CHEBI:6758'],['CHEBI:8107'],MONDO:0001162
['CHEBI:6784'],['CHEBI:7627'],HP:0000132
['CHEBI:6784'],['CHEBI:7627'],HP:0100607
['CHEBI:6784'],['CHEBI:7627'],HP:0100608
['CHEBI:6784'],['CHEBI:7627'],MONDO:0005133
['CHEBI:6784'],['CHEBI:7627'],MONDO:0008487
['CHEBI:6801'],['CHEBI:68610'],MONDO:0005148
['CHEBI:6801'],"['CHEBI:68610', 'CHEBI:82720']",MONDO:0005148
['CHEBI:6801'],['CHEBI:6935'],MONDO:0005148
['CHEBI:6801'],['CHEBI:71272'],MONDO:0005148
['CHEBI:6801'],"['CHEBI:71272', 'CHEBI:85078']",NCIT:C50611
['CHEBI:6801'],['CHEBI:72323'],MONDO:0005148
['CHEBI:6801'],['CHEBI:73274'],MONDO:0005148
['CHEBI:6801'],['CHEBI:8228'],MONDO:0005148
['CHEBI:6801'],['CHEBI:82720'],MONDO:0005148
['CHEBI:6801'],['CHEBI:85078'],MONDO:0005148
['CHEBI:6801'],['CHEBI:85078'],MONDO:0005300
['CHEBI:6801'],['CHEBI:85078'],UMLS:C4324389
['CHEBI:6801'],['CHEBI:8805'],MONDO:0005148
['CHEBI:68575'],['CHEBI:6970'],MONDO:0015340
['CHEBI:68575'],"['CHEBI:6970', 'CHEBI:90972']",MONDO:0004979
['CHEBI:68575'],['CHEBI:90972'],MONDO:0005002
['CHEBI:68602'],['CHEBI:76010'],UMLS:C0877599
['CHEBI:68610'],['CHEBI:82720'],MONDO:0005148
['CHEBI:68610'],['CHEBI:82720'],MONDO:0005267
['CHEBI:68642'],['CHEBI:6888'],MONDO:0008315
['CHEBI:68642'],"['CHEBI:83766', 'CHEBI:8378']",MONDO:0008315
['CHEBI:68642'],"['CHEBI:83766', 'CHEBI:8382']",MONDO:0008315
['CHEBI:68642'],"['CHEBI:8378', 'CHEBI:8382']",UMLS:C0242656
['CHEBI:68642'],['CHEBI:8382'],MONDO:0007915
['CHEBI:68642'],['CHEBI:8382'],MONDO:0008315
['CHEBI:68642'],['CHEBI:8382'],UMLS:C0242656
['CHEBI:6887'],['UNII:0H8KZ470DW'],MONDO:0005302
['CHEBI:6897'],['CHEBI:8207'],CHEBI:8207
['CHEBI:6909'],['CHEBI:6923'],MONDO:0002154
['CHEBI:6909'],['CHEBI:6923'],MONDO:0005993
['CHEBI:6909'],['CHEBI:6923'],MONDO:0006014
['CHEBI:6909'],['CHEBI:6923'],MONDO:0007019
['CHEBI:6909'],['CHEBI:6923'],MONDO:0100128
['CHEBI:6909'],['CHEBI:7660'],MONDO:0002154
['CHEBI:6909'],['CHEBI:7660'],MONDO:0005993
['CHEBI:6909'],['CHEBI:7660'],MONDO:0006014
['CHEBI:6923'],['CHEBI:82405'],MONDO:0011438
['CHEBI:6923'],['CHEBI:9667'],MONDO:0002041
['CHEBI:6923'],['CHEBI:9667'],MONDO:0004678
['CHEBI:6923'],['CHEBI:9667'],NCIT:C3137
['CHEBI:6923'],['PUBCHEM.COMPOUND:71586946'],MONDO:0001461
['CHEBI:6923'],['PUBCHEM.COMPOUND:71586946'],MONDO:0005984
['CHEBI:6923'],['PUBCHEM.COMPOUND:71586946'],UMLS:C0040250
['CHEBI:6970'],['CHEBI:90959'],MONDO:0003781
['CHEBI:6970'],['CHEBI:90959'],MONDO:0004849
['CHEBI:6970'],['CHEBI:90959'],MONDO:0005002
['CHEBI:6970'],['CHEBI:9448'],MONDO:0002406
['CHEBI:6970'],['UNII:9810NUL4D1'],MONDO:0004979
['CHEBI:6970'],['UNII:9810NUL4D1'],MONDO:0005002
['CHEBI:71272'],['CHEBI:85078'],CHEBI:85078
['CHEBI:71272'],['CHEBI:85078'],MONDO:0005148
['CHEBI:71272'],['CHEBI:85078'],RXCUI:1925495
['CHEBI:72317'],['UNII:31YO63LBSN'],MONDO:0002367
['CHEBI:72317'],['UNII:31YO63LBSN'],MONDO:0005086
['CHEBI:72323'],['CHEBI:8228'],MONDO:0005148
['CHEBI:7459'],['CHEBI:77817'],UMLS:C0278140
['CHEBI:7459'],['CHEBI:7982'],UMLS:C0278139
['CHEBI:7459'],['CHEBI:7982'],UMLS:C0278140
['CHEBI:7470'],['CHEBI:84115'],HP:0000613
['CHEBI:7470'],['CHEBI:84115'],MONDO:0005551
['CHEBI:7470'],['CHEBI:84115'],NCIT:C38031
['CHEBI:7470'],['CHEBI:84115'],NCIT:C50572
['CHEBI:7470'],['UNII:877376V2XW'],UMLS:C1262006
['CHEBI:7470'],['UNII:877376V2XW'],UMLS:C1699100
['CHEBI:74729'],"['CHEBI:77181', 'CHEBI:88176']",MONDO:0021562
['CHEBI:7476'],['CHEBI:94557'],HP:0002487
['CHEBI:7476'],['CHEBI:94557'],MONDO:0005578
['CHEBI:7476'],['CHEBI:94557'],MONDO:0019735
['CHEBI:7476'],['CHEBI:94557'],NCIT:C34887
['CHEBI:7476'],['CHEBI:94557'],UMLS:C1611174
['CHEBI:75037'],['UNII:GE2T1418SV'],MONDO:0005002
['CHEBI:75045'],['CHEBI:75998'],MONDO:0005012
['CHEBI:75045'],['CHEBI:75998'],MONDO:0005233
['CHEBI:75045'],['CHEBI:75998'],MONDO:0007915
['CHEBI:75045'],['CHEBI:75998'],NCIT:C35529
['CHEBI:75045'],['CHEBI:75998'],UMLS:C0278987
['CHEBI:75045'],['CHEBI:75998'],UMLS:C5395609
['CHEBI:75045'],['CHEBI:75998'],UniProtKB:A0A8D0SEZ5
['CHEBI:7507'],"['CHEBI:7660', 'CHEBI:9667']",MONDO:0002406
['CHEBI:7507'],"['CHEBI:7660', 'CHEBI:9667', 'PUBCHEM.COMPOUND:45267103']",HP:0032004
['CHEBI:7507'],"['CHEBI:7660', 'CHEBI:9667', 'PUBCHEM.COMPOUND:45267103']",MONDO:0002137
['CHEBI:7507'],"['CHEBI:7660', 'CHEBI:9667', 'PUBCHEM.COMPOUND:45267103']",UMLS:C0033775
['CHEBI:7507'],"['CHEBI:8310', 'CHEBI:8378']",MONDO:0006668
['CHEBI:7507'],"['CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",MONDO:0001465
['CHEBI:7507'],"['CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",MONDO:0001642
['CHEBI:7507'],"['CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",MONDO:0003085
['CHEBI:7507'],"['CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",MONDO:0003799
['CHEBI:7507'],"['CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",MONDO:0004577
['CHEBI:7507'],"['CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",UMLS:C0851772
['CHEBI:7507'],['CHEBI:8378'],MONDO:0002406
['CHEBI:7507'],['CHEBI:8378'],MONDO:0004605
['CHEBI:7507'],['CHEBI:8378'],MONDO:0005230
['CHEBI:7507'],['CHEBI:8378'],MONDO:0011438
['CHEBI:7507'],['CHEBI:8378'],UMLS:C0332686
['CHEBI:7507'],['CHEBI:8378'],UMLS:C0863090
['CHEBI:7507'],['CHEBI:8378'],UMLS:C4551678
['CHEBI:7507'],['CHEBI:9667'],HP:0000989
['CHEBI:7507'],['CHEBI:9667'],HP:0033120
['CHEBI:7507'],['CHEBI:9667'],MONDO:0004795
['CHEBI:7507'],['CHEBI:9667'],MONDO:0004872
['CHEBI:7507'],['CHEBI:9667'],MONDO:0004980
['CHEBI:7507'],['CHEBI:9667'],MONDO:0005480
['CHEBI:7507'],['CHEBI:9667'],MONDO:0006570
['CHEBI:7507'],['CHEBI:9667'],MONDO:0006608
['CHEBI:7507'],['CHEBI:9667'],MONDO:0006702
['CHEBI:7507'],['CHEBI:9667'],MONDO:0043233
['CHEBI:7507'],"['DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",UMLS:C0849784
['CHEBI:75179'],['CHEBI:90877'],MONDO:0005821
['CHEBI:75179'],['CHEBI:90877'],UMLS:C0338204
['CHEBI:75179'],['CHEBI:90877'],UMLS:C0796392
['CHEBI:75179'],"['CHEBI:90877', 'UNII:2S9ZZM9Q9V']",UMLS:C0796392
['CHEBI:75722'],['CHEBI:76128'],MONDO:0005091
['CHEBI:76128'],['CHEBI:94557'],HP:0002487
['CHEBI:76128'],['CHEBI:94557'],HP:0003326
['CHEBI:76128'],['CHEBI:94557'],HP:0003418
['CHEBI:76128'],['CHEBI:94557'],MONDO:0005578
['CHEBI:76128'],['CHEBI:94557'],MONDO:0019735
['CHEBI:76128'],['CHEBI:94557'],NCIT:C34887
['CHEBI:76128'],['CHEBI:94557'],UMLS:C0423673
['CHEBI:76128'],['CHEBI:94557'],UMLS:C1611174
['CHEBI:76128'],['CHEBI:94557'],UMLS:C3495832
['CHEBI:7660'],['CHEBI:9667'],MONDO:0001984
['CHEBI:76612'],['UNII:4F4X42SYQ6'],CHEBI:91326
['CHEBI:76612'],['UNII:4F4X42SYQ6'],MONDO:0100280
['CHEBI:76612'],['UNII:4F4X42SYQ6'],UMLS:C5395609
['CHEBI:76612'],['UNII:O43472U9X8'],UMLS:C5395609
['CHEBI:77032'],['CHEBI:85537'],HP:0012735
['CHEBI:77032'],['CHEBI:85537'],MONDO:0003781
['CHEBI:77032'],['CHEBI:85537'],MONDO:0005249
['CHEBI:77032'],['CHEBI:85537'],UMLS:C3544166
['CHEBI:77181'],"['CHEBI:8452', 'CHEBI:88176']",MONDO:0021562
['CHEBI:77733'],['CHEBI:9649'],MONDO:0005044
['CHEBI:7821'],['CHEBI:8654'],MONDO:0004664
['CHEBI:8093'],['CHEBI:8378'],MONDO:0005551
['CHEBI:8093'],['CHEBI:8378'],UMLS:C4551678
['CHEBI:8093'],['CHEBI:8461'],HP:0001742
['CHEBI:8093'],['CHEBI:8461'],UMLS:C0749874
['CHEBI:8093'],['CHEBI:94559'],HP:0001742
['CHEBI:8093'],['CHEBI:94559'],MONDO:0005324
['CHEBI:8093'],['CHEBI:94559'],MONDO:0005642
['CHEBI:8093'],['CHEBI:94559'],MONDO:0005709
['CHEBI:8093'],['CHEBI:94559'],MONDO:0005812
['CHEBI:8093'],['CHEBI:94559'],MONDO:0005961
['CHEBI:8093'],['CHEBI:94559'],MONDO:0011786
['CHEBI:8093'],['DRUGBANK:DB11578'],MONDO:0004872
['CHEBI:81568'],['CHEBI:81569'],MONDO:0000050
['CHEBI:81568'],['CHEBI:81569'],UMLS:C0404572
['CHEBI:81569'],['UNII:3JGY52XJNA'],MONDO:0000050
['CHEBI:81569'],['UNII:3JGY52XJNA'],MONDO:0021124
['CHEBI:81916'],['DRUGBANK:DB10448'],UMLS:C0267167
['CHEBI:81916'],['DRUGBANK:DB14016'],HP:0033589
['CHEBI:81916'],['DRUGBANK:DB14016'],MONDO:0001684
['CHEBI:81916'],['DRUGBANK:DB14016'],NCIT:C78213
['CHEBI:8207'],['CHEBI:9599'],MONDO:0001744
['CHEBI:8207'],['CHEBI:9599'],MONDO:0006875
['CHEBI:8207'],['CHEBI:9599'],MONDO:0100553
['CHEBI:8232'],['CHEBI:9421'],MONDO:0000922
['CHEBI:8232'],['CHEBI:9421'],UMLS:C0003044
['CHEBI:8232'],['CHEBI:9421'],UMLS:C0694549
['CHEBI:8232'],['CHEBI:9421'],UMLS:C1112209
['CHEBI:8232'],['CHEBI:9421'],UMLS:C4727977
['CHEBI:8232'],['CHEBI:9421'],UMLS:C5577613
['CHEBI:82700'],['CHEBI:90959'],MONDO:0005002
['CHEBI:82701'],['UNII:4F4X42SYQ6'],UMLS:C0854802
['CHEBI:82977'],['CHEBI:85083'],NCIT:C15175
['CHEBI:82977'],['CHEBI:85083'],UMLS:C4049392
['CHEBI:82977'],['CHEBI:85083'],UMLS:C4049395
['CHEBI:82977'],['CHEBI:85083'],UMLS:C4049435
['CHEBI:83766'],['UNII:28X28X9OKV'],MONDO:0011962
['CHEBI:83766'],['UNII:28X28X9OKV'],UMLS:C0278802
['CHEBI:83766'],['UNII:2S9ZZM9Q9V'],UMLS:C0863127
['CHEBI:8382'],"['PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']",UMLS:C0855068
['CHEBI:85083'],['CHEBI:85089'],MONDO:0005155
['CHEBI:85083'],['CHEBI:85089'],UMLS:C4049392
['CHEBI:85083'],['CHEBI:85089'],UMLS:C4049418
['CHEBI:85083'],['CHEBI:85089'],UMLS:C4049420
['CHEBI:85083'],['CHEBI:85089'],UMLS:C4049431
['CHEBI:85155'],['CHEBI:85157'],EFO:0006911
['CHEBI:85155'],['CHEBI:85157'],UMLS:C1112312
['CHEBI:85537'],['CHEBI:93837'],HP:0012735
['CHEBI:85994'],['UNII:DPT0O3T46P'],MONDO:0005086
['CHEBI:85994'],['UNII:DPT0O3T46P'],NCIT:C137827
['CHEBI:85994'],['UNII:DPT0O3T46P'],UMLS:C0242656
['CHEBI:8673'],['CHEBI:9328'],MONDO:0005109
['CHEBI:8673'],['CHEBI:9329'],CHEBI:3638
['CHEBI:8673'],['CHEBI:9329'],MONDO:0005136
['CHEBI:8673'],['CHEBI:9329'],UniProtKB:A0A8D0SEZ5
['CHEBI:8746'],['CHEBI:91495'],MONDO:0001358
['CHEBI:8764'],['UNII:E3B2GI648A'],NCIT:C79122
['CHEBI:90959'],['UNII:9810NUL4D1'],MONDO:0001358
['CHEBI:90959'],['UNII:9810NUL4D1'],MONDO:0003781
['CHEBI:90959'],['UNII:9810NUL4D1'],MONDO:0004849
['CHEBI:90959'],['UNII:9810NUL4D1'],MONDO:0005002
['CHEBI:91231'],['PUBCHEM.COMPOUND:12814875'],MONDO:0005920
['CHEBI:94362'],"['UNII:19FUJ2C58T', 'UNII:7Y4N11PXO8']",MONDO:0004872
['CHEBI:94362'],"['UNII:19FUJ2C58T', 'UNII:7Y4N11PXO8']",UMLS:C0340732
['CHEBI:9620'],['CHEBI:9661'],MONDO:0004678
['DRUGBANK:DB00028'],['PUBCHEM.COMPOUND:91820602'],HP:0005363
['DRUGBANK:DB00028'],['PUBCHEM.COMPOUND:91820602'],MONDO:0003778
['DRUGBANK:DB00028'],['PUBCHEM.COMPOUND:91820602'],MONDO:0006702
['DRUGBANK:DB09422'],['DRUGBANK:DB13959'],UMLS:C0342919
['DRUGBANK:DB09876'],['DRUGBANK:DB09877'],MONDO:0005504
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005077
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005504
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005526
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0017373
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",UNII:C9R35M8XV6
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005077
['DRUGBANK:DB09876'],"['DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005344
